Hours,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
45.23908758,0.397107426,0.384993566,0.367181265,-0.000142929,0.019671637,0.35828112,-0.002548275,0.222567891,0.014164474,0.472566202,0.37783485,0.420873232,0.877085706,0.42903176,-0.004110003,0.377506022,0.429312684,0.011997894,0.427291489,0.468051685,0.739456207,0.321871656,-0.000210729,0.924209403,0.456143142,0.005731307,0.328047123,0.000190575,0.00275185,0.434894236,0.371028987,0.018477571,0.416178517,0.395509816,0.553595778,0.46024231,0.408160831,0.431897525,0.003150511,0.396285715,0.488780732,0.232398432,0.449678473,-0.001345302,-0.003186773,0.001680638,0.381490102,0.40437647,0.471329375,0.46719794,0.437435825,0.430965384,0.39093971,0.484642531,0.423121769,0.490044008,0.176165334,0.00605318,0.341965327,0.455184855,0.416626983,0.921874158,0.426464481,0.402501857,0.368119468,0.434830701,0.394165735,0.002864724,0.734220912,0.373280418,0.603162774,0.00811386,0.394525561,0.001451516,0.46781472,0.393710712,0.003439319,0.435242038,0.439536876,0.456469533,0.391357285,0.412506175,0.387502338,0.520027958,0.001342314,0.438538657,0.036232094,0.365463639,0.483409128,0.372697455,0.391688326,-0.000187516,0.38131026,0.548915902,0.356991557,0.521899337
45.74210935,0.389610547,0.378377797,0.359829518,-0.000404731,0.016684884,0.350857694,-0.002906287,0.21122007,0.010538591,0.465816548,0.371600957,0.412847094,0.875503571,0.423228787,-0.002978086,0.370561198,0.423205273,0.010778792,0.42103354,0.463041708,0.735615503,0.315445259,0.000374551,0.923113418,0.449612019,0.000866214,0.319355921,0.000165915,0.00194742,0.430993135,0.366338972,0.0149827,0.41168382,0.385454793,0.549700885,0.454812811,0.401094923,0.423360167,0.001874986,0.388545032,0.483472253,0.220715295,0.44363254,-0.001605794,-0.004440285,0.001786834,0.376000754,0.396860223,0.463193433,0.459673499,0.42888708,0.424480865,0.382603047,0.47884099,0.418077618,0.483375246,0.164794397,0.007952659,0.333200574,0.445567551,0.412882868,0.918383232,0.421386077,0.396634604,0.365922864,0.429164378,0.383842397,0.003304012,0.729426426,0.364565113,0.598691805,0.00505758,0.386150795,0.001289965,0.459845447,0.386722453,0.001512582,0.428148449,0.43443081,0.451759239,0.384365488,0.406507324,0.379267048,0.516866719,0.000545711,0.429521507,0.028888902,0.349818337,0.477655553,0.367259074,0.385575094,-0.001826458,0.362396686,0.544056448,0.351470909,0.513902378
46.24601708,0.383086539,0.372128501,0.350894117,0.000744391,0.015370645,0.344760957,-0.001422809,0.203397099,0.007662045,0.461615868,0.367140405,0.403154992,0.874635887,0.41663078,-0.003044458,0.368430213,0.41805151,0.008040164,0.417671755,0.458463763,0.730068681,0.309602307,0.000222689,0.922198376,0.444617946,0.0009931,0.313000832,-0.001043978,0.000650642,0.424568292,0.360416578,0.011544279,0.406072551,0.376213546,0.543779024,0.449351871,0.394455655,0.419742878,0.002602618,0.382853885,0.478320411,0.208958008,0.439388082,-0.001517488,-0.004478706,0.000922661,0.369945407,0.391870604,0.458493146,0.456639984,0.419995822,0.417753122,0.373873411,0.47447086,0.410091325,0.479633771,0.155423052,0.007677745,0.326818189,0.436645587,0.403531254,0.916777757,0.414782682,0.387058073,0.356276692,0.422758843,0.372765338,-0.001027153,0.725873402,0.358508064,0.591206751,0.003413614,0.372819844,0.00141332,0.455141143,0.381190841,0.00042853,0.423477531,0.432853802,0.446495436,0.380392889,0.401117282,0.370188151,0.511208868,0.003671923,0.42581851,0.024004917,0.335417486,0.473717846,0.361459198,0.379469025,-0.000458133,0.335344922,0.538975273,0.345118203,0.507279747
46.7497219,0.377083043,0.366697607,0.346736793,0.000266603,0.017044669,0.33785894,-0.002326368,0.198319313,0.005429541,0.457433143,0.36193563,0.392322164,0.87205725,0.414143889,-0.003053333,0.363496279,0.411867797,0.006074554,0.413053977,0.453845669,0.726616934,0.301476203,2.87E-05,0.920455651,0.43850699,0.001819365,0.307740431,-0.000801873,0.000136004,0.419964595,0.356284585,0.009614461,0.40145991,0.374780671,0.541719699,0.440536356,0.388127796,0.415505818,0.002153629,0.378909625,0.475448038,0.197910913,0.432352434,-0.001668605,-0.003856443,0.000802498,0.36454006,0.387428342,0.452706729,0.450152435,0.416188516,0.413142156,0.36744297,0.467079301,0.406023295,0.475524757,0.146086422,0.00798941,0.321362225,0.429288838,0.399322774,0.915253877,0.410406049,0.384779631,0.350716486,0.417382479,0.355820817,0.003290417,0.721271754,0.35314775,0.586899077,0.003148443,0.361796173,0.001450311,0.447896217,0.376086616,0.000682956,0.420032437,0.425040536,0.441790828,0.375161158,0.397296238,0.36410276,0.506606165,0.002933835,0.41642883,0.01983995,0.317546512,0.468272371,0.357754265,0.374377652,-0.001501591,0.309842578,0.534324615,0.339469108,0.50103339
47.25409466,0.367219915,0.360198776,0.339860106,0.004832789,0.013744619,0.329464181,-0.00163008,0.194551658,0.003187728,0.452346419,0.355784468,0.386388129,0.869651134,0.407588303,-0.002692327,0.354723179,0.407139968,0.005504003,0.408917157,0.45026975,0.722673811,0.299185223,0.000149825,0.921136859,0.431329537,0.001698929,0.30179804,-0.000604267,0.000480803,0.414806252,0.351822936,0.004234334,0.39783566,0.369856763,0.536154877,0.438639129,0.381323998,0.410267148,0.001972473,0.374166474,0.469059319,0.186109634,0.431223218,-0.002587172,-0.003841343,0.000583786,0.359010927,0.382708203,0.446456579,0.435525379,0.403019387,0.40957804,0.36185267,0.465382359,0.402928181,0.469813429,0.13454523,0.007360404,0.312843665,0.421175929,0.394461041,0.912575125,0.405965809,0.374713702,0.347404447,0.411086438,0.340031892,0.003561299,0.71830962,0.347760533,0.582315821,0.002879417,0.348732524,0.000799041,0.441739795,0.370995,0.000212924,0.415924255,0.41973738,0.436054451,0.371109924,0.392692539,0.35716508,0.500866902,0.000737696,0.411886788,0.016869197,0.302005311,0.465320155,0.353553237,0.368783633,0.00016349,0.284723624,0.531156879,0.330806364,0.491766562
47.75461055,0.362596875,0.351278543,0.330542306,0.001111963,0.012676865,0.322763441,-0.001696228,0.194298573,0.002279124,0.447632463,0.350650052,0.372326114,0.867861461,0.401607456,-0.002604235,0.349405942,0.401225686,0.005009918,0.40394705,0.446014748,0.718360728,0.290530212,0.00479733,0.919488575,0.426788842,0.00208812,0.295642125,-0.000564327,-6.80E-05,0.410350768,0.346373075,0.006301096,0.393094989,0.360722187,0.531453188,0.43059727,0.376016012,0.407074666,0.003149075,0.370833614,0.464038531,0.174239764,0.425035808,-0.001685089,-0.003640495,0.000553524,0.354160173,0.378989062,0.44143602,0.419074739,0.391859444,0.405418369,0.356886411,0.458533809,0.399406312,0.465994844,0.12405287,0.007505039,0.305826695,0.414019346,0.389728465,0.910290984,0.400582129,0.371261917,0.339928681,0.40516469,0.329295223,0.003762044,0.715470789,0.343018613,0.578703783,0.002649442,0.335778201,0.001645873,0.436537968,0.365561788,0.000902537,0.411344172,0.417299975,0.431143369,0.366367583,0.387435483,0.349961051,0.497490148,0.000643761,0.407139932,0.014453865,0.286272791,0.461353497,0.349102515,0.36264407,-0.000803864,0.26247792,0.525689791,0.320543395,0.485294997
48.25593757,0.357267615,0.348630078,0.319456704,0.002094053,0.015520199,0.317520735,-0.001149458,0.192892407,0.001828866,0.442992862,0.342964086,0.361953614,0.864382284,0.398135962,-0.002663427,0.344268916,0.393243804,0.004438082,0.398834131,0.440523846,0.712731213,0.284792386,0.000664449,0.918462658,0.42007116,0.001483561,0.290247915,-4.16E-05,-0.000137085,0.406090661,0.340645733,0.005670255,0.388845242,0.354784524,0.527484478,0.428272271,0.369337086,0.403608483,0.003059816,0.36568822,0.460206417,0.155458041,0.420066321,-0.001582928,-0.004219795,0.001017576,0.348211893,0.37325514,0.43625342,0.409269802,0.380210115,0.39986544,0.350511831,0.455894009,0.39357102,0.460943149,0.114586991,0.007649835,0.296544139,0.407083439,0.384241356,0.909027236,0.395066959,0.361907188,0.336934155,0.398832742,0.313443206,0.004187538,0.710480399,0.338251188,0.575476051,0.002129203,0.319756349,0.001238308,0.431122506,0.360175068,-0.00027925,0.406664134,0.412273099,0.425453173,0.361139205,0.38373477,0.343202451,0.493085073,0.000723755,0.400726978,0.012017227,0.27028826,0.456365644,0.344677967,0.357979247,-0.000502907,0.236270743,0.522622594,0.307670221,0.479174853
48.75704044,0.351775524,0.34045219,0.302861187,0.005466363,0.01556007,0.311253078,-0.000302271,0.192579328,0.001407541,0.437564931,0.338039417,0.353348143,0.863683529,0.392440087,-0.001527693,0.339552291,0.388776182,0.00404092,0.395888644,0.437336835,0.707115162,0.280386705,0.00519453,0.915367294,0.414561388,0.006247949,0.283664905,0.000355095,-0.00014694,0.402365643,0.336009039,0.004969926,0.384773854,0.34969996,0.524976747,0.424003387,0.363524852,0.399035682,0.003264409,0.361176048,0.455922154,0.142227986,0.416862551,-0.001183323,-0.003185664,0.001227575,0.344396402,0.370292571,0.426084682,0.394139487,0.369914277,0.397020949,0.344857465,0.448460404,0.387736936,0.45708865,0.105899226,0.007883703,0.287294999,0.399678753,0.37906537,0.907590686,0.391373916,0.355655895,0.329100694,0.393830903,0.301071229,0.003751181,0.707414945,0.333537361,0.570677911,0.002614291,0.307142895,0.001448805,0.426420067,0.356042497,0.000698754,0.398190178,0.410776566,0.421621643,0.357882705,0.37958207,0.33384401,0.488896638,0.001481937,0.395963303,0.011589398,0.256342257,0.453072968,0.339980662,0.351859245,0.000376144,0.21619457,0.516299148,0.296248949,0.473252875
49.25818912,0.345439803,0.338207824,0.284168445,0.002578391,0.012715039,0.30590683,-0.000963731,0.191715229,0.002008322,0.429397919,0.333542592,0.342976064,0.861626447,0.388726349,-0.001139919,0.333855275,0.387008192,0.003995008,0.391940402,0.433375416,0.701962725,0.276328494,0.002155578,0.915639489,0.408483407,0.001991706,0.272529796,0.000510723,0.004636092,0.398196392,0.331218302,0.004516405,0.381897615,0.340019393,0.521178979,0.415456006,0.357786616,0.395312275,0.004051346,0.354644109,0.452475187,0.130191041,0.412658896,3.11E-05,-0.002464191,0.001751409,0.339725118,0.366256357,0.42175099,0.379362462,0.355913042,0.391839151,0.340461452,0.443359748,0.385974213,0.45301554,0.097077417,0.008347955,0.273375132,0.39367008,0.374353472,0.903615683,0.383258515,0.350834683,0.322766819,0.387641461,0.288949485,0.004752675,0.703388819,0.328019538,0.566603511,0.003658875,0.29469928,0.002295341,0.420150454,0.351640121,0.00125109,0.395430329,0.407579033,0.41657753,0.353858818,0.376417766,0.327780896,0.485006398,0.004272761,0.391438863,0.009924424,0.24202447,0.448843607,0.335906176,0.347077235,0.001298087,0.196776977,0.51185977,0.278686327,0.467995661
49.75972149,0.339721285,0.329112402,0.266831869,0.003119346,0.013170325,0.300782828,-0.000493702,0.190798281,0.000809425,0.425370767,0.328458626,0.333432312,0.859189691,0.381255064,-0.000979192,0.329043549,0.3814703,0.003582332,0.387174315,0.429970194,0.695126285,0.274048458,0.006027534,0.912991784,0.404221818,0.003153479,0.268329709,0.001018964,0.004625661,0.394162015,0.325670327,0.004781044,0.377554582,0.332101103,0.516827467,0.411371665,0.352355293,0.390896338,0.003617541,0.350214573,0.4479073,0.118374792,0.408298824,-0.000637725,-0.002716682,0.005897478,0.334745913,0.360851495,0.418363044,0.366025744,0.345084358,0.385905387,0.335544541,0.438658395,0.378961032,0.448318213,0.090055727,0.008631865,0.265300922,0.386228231,0.368918683,0.9021182,0.381535307,0.344475075,0.318709004,0.382740526,0.274974187,0.005377448,0.699346153,0.319809964,0.56156492,0.003164227,0.282276113,0.002063863,0.413790177,0.344681494,0.000983254,0.391392315,0.403354562,0.408907594,0.349317117,0.371965919,0.315164575,0.480380185,0.001725246,0.386140057,0.009808122,0.22541483,0.445086152,0.330835418,0.342169818,0.001108392,0.174673806,0.509131563,0.263750924,0.461742073
50.26131126,0.333709604,0.325937299,0.250161667,0.007458521,0.012186542,0.29690559,-0.000171217,0.189649991,0.000613699,0.420894586,0.323628832,0.324802427,0.857340528,0.376160667,0.002292038,0.324539956,0.37674355,0.003672538,0.384362509,0.426589615,0.689937454,0.268788112,0.006392377,0.910320728,0.401135295,0.002280341,0.257868145,0.000427332,0.000513033,0.390129261,0.318319219,0.004332605,0.374319764,0.319076727,0.512961386,0.407272311,0.3465424,0.38678067,0.008155048,0.346635364,0.443619543,0.107453964,0.404363234,-9.45E-05,-0.002436609,0.002174265,0.329557201,0.358346089,0.409761935,0.350104878,0.336230721,0.3777783,0.329851455,0.434310914,0.374259179,0.440292805,0.082516023,0.008931479,0.254199631,0.379542656,0.364508677,0.899962511,0.372178976,0.339098447,0.316146728,0.373405048,0.262782943,0.005000299,0.696069132,0.317764366,0.557366273,0.003302854,0.270481564,-0.000496223,0.407197128,0.338984898,0.001824688,0.3901156,0.398755771,0.403536268,0.341720431,0.367400632,0.303738664,0.475731018,0.001441857,0.38115429,0.008710367,0.211469682,0.441396899,0.326261796,0.336599482,0.001210758,0.15881127,0.50654657,0.248135331,0.455428812
50.762096,0.328695153,0.316639438,0.23402202,0.003958315,0.011677923,0.291913042,0.000215554,0.188537226,0.000905001,0.416236858,0.3191201,0.313007584,0.855943017,0.370997996,-0.000721469,0.320935262,0.369168898,0.002595496,0.377142441,0.421693187,0.682891973,0.261668059,0.006830699,0.913473631,0.39589724,0.003378876,0.254219363,0.000804453,0.00069427,0.383246244,0.316029727,0.004516808,0.370668697,0.309031406,0.509705254,0.402270906,0.340750623,0.384209946,0.004289127,0.342754249,0.439242648,0.0973039,0.400216301,-0.000509949,-0.002438953,0.006315022,0.325124417,0.352930683,0.405400814,0.337784287,0.326247915,0.375380077,0.325870121,0.429676941,0.370577474,0.432786533,0.075678868,0.009114067,0.241373233,0.373303594,0.358282678,0.899910216,0.371226391,0.333528241,0.307484538,0.371071917,0.250685047,0.004995941,0.692966525,0.313018137,0.554375682,0.00374891,0.259744105,0.002308633,0.401592572,0.33539243,0.001432365,0.382943726,0.391839049,0.402224979,0.337484447,0.36369114,0.292925963,0.473732915,0.002417263,0.376847405,0.008415449,0.199778794,0.436756474,0.321831098,0.331043138,0.001438435,0.142600236,0.50051328,0.231993019,0.450002864
51.26334103,0.322448448,0.314938903,0.218808012,0.007134866,0.015610372,0.286324221,0.000806165,0.187948535,0.000640766,0.408743706,0.313811215,0.303367582,0.852295818,0.364693009,-0.000344085,0.315267467,0.364626364,0.003226103,0.373496529,0.414639888,0.675817935,0.256628409,0.006417021,0.908566277,0.389640809,0.003331012,0.246894878,0.001324863,0.001018346,0.381801782,0.311073943,0.003868679,0.365872445,0.29972469,0.506459395,0.397144559,0.334235525,0.380071154,0.004905423,0.338801876,0.435311982,0.088439351,0.39610898,0.004064516,-0.002331591,0.006932368,0.320941579,0.350137848,0.399953826,0.326087239,0.316655246,0.369948925,0.321198615,0.425353114,0.36642831,0.426110527,0.066107744,0.008086111,0.231025123,0.364502246,0.357274515,0.898314071,0.366801283,0.324980227,0.303124453,0.365436561,0.233584455,0.005927028,0.688235593,0.305837804,0.551248912,0.004033152,0.246284519,0.003262049,0.396042279,0.334195411,0.001456646,0.3819119,0.387310868,0.394019752,0.33413893,0.357471702,0.282003506,0.470127543,0.002110048,0.371386946,0.00869523,0.187425215,0.433000215,0.316977885,0.325805751,0.001739634,0.128313305,0.496312952,0.215163192,0.443753306
51.76455226,0.319006412,0.306036556,0.204244599,0.004349774,0.01301657,0.282540225,0.001045496,0.187447632,0.000873707,0.40654555,0.308461056,0.295488745,0.85236043,0.358144901,-0.000714655,0.311492211,0.360636978,0.002994611,0.37231617,0.415048163,0.667573817,0.249667436,0.006892159,0.910679938,0.385375259,0.004215879,0.237453661,0.001592108,0.001366295,0.37784321,0.30735504,0.004709631,0.364106243,0.290797436,0.502972691,0.39424878,0.328695621,0.377197923,0.004207546,0.335590436,0.431983329,0.075774998,0.393994125,0.000446388,-0.002326707,0.002333963,0.316252625,0.346515029,0.395170337,0.312822118,0.307143219,0.361087386,0.316065348,0.421752268,0.363137918,0.419019505,0.065091242,0.008052904,0.221377243,0.35925008,0.352732663,0.897806217,0.358270755,0.319709564,0.298268383,0.361459653,0.226375991,0.00573642,0.687109312,0.304783677,0.548138782,0.004432759,0.231419404,0.0031719,0.390914319,0.326840176,0.001973316,0.375370757,0.384388197,0.39122305,0.330439661,0.357141353,0.271047213,0.468018042,0.002539191,0.363463097,0.007666392,0.175914792,0.430419566,0.309498477,0.321899841,0.002057398,0.114908204,0.493881087,0.199147451,0.43891067
52.26645198,0.313452395,0.303786841,0.190568195,0.004172297,0.012571245,0.278273889,0.001035408,0.186630173,0.001012989,0.40222443,0.303877233,0.287908938,0.849803684,0.352854835,0.00342872,0.306770292,0.357084785,0.002882087,0.36599673,0.410915887,0.659220772,0.248715934,0.007803667,0.909950139,0.380539593,0.003705288,0.231652332,0.001778748,0.001283475,0.374946671,0.302315685,0.005288313,0.360039259,0.282686004,0.499521621,0.389532205,0.324085346,0.373314835,0.004502281,0.332384743,0.428194504,0.072464892,0.389873573,0.000182022,-0.001902627,0.002791645,0.313520294,0.343302298,0.389468042,0.301535073,0.296789461,0.356271247,0.311593754,0.417019678,0.359138561,0.41506725,0.056032692,0.009187532,0.20881083,0.352710185,0.344705393,0.89749063,0.355309358,0.317233195,0.290736487,0.357208089,0.214824236,0.005898536,0.683497554,0.299945312,0.545216475,0.004674962,0.21950293,4.71E-05,0.385739974,0.322966671,0.00279443,0.374981407,0.381736437,0.3858995,0.326980575,0.350876475,0.259721739,0.463067375,0.002931419,0.35878569,0.008179912,0.165108777,0.425629342,0.305503298,0.31447195,0.002129383,0.102507647,0.489663943,0.182780961,0.433638296
52.76806832,0.307778025,0.294867365,0.174241533,0.002152415,0.012907496,0.272864191,0.000711331,0.185950128,0.001376894,0.394061029,0.298775915,0.27860269,0.846915843,0.348639682,0.003715914,0.303231318,0.351803588,0.003155815,0.362361953,0.405206982,0.648834618,0.240364176,0.007989571,0.907961128,0.375084291,0.004291653,0.225223052,0.001158147,0.00533236,0.370592612,0.297809657,0.00506322,0.356417735,0.273597826,0.493847558,0.384779284,0.317751467,0.369384593,0.005402979,0.328181482,0.424054454,0.061837591,0.385882706,0.000361304,-0.001670649,0.006940901,0.304162738,0.338727786,0.384655565,0.289197989,0.285841585,0.350946871,0.307556087,0.413027746,0.355540504,0.405818555,0.051476097,0.008948574,0.201893617,0.346257494,0.342759404,0.89293631,0.352117344,0.309529431,0.288987722,0.351286298,0.204641946,0.005767268,0.679765179,0.295087999,0.540535259,0.005086813,0.207380618,0.003368493,0.377309274,0.318514888,0.002406263,0.370643237,0.376633477,0.381857379,0.321696089,0.347098009,0.246792029,0.459576269,0.002899483,0.356665116,0.008763588,0.15477251,0.419379433,0.301060448,0.309759312,0.002759859,0.091358297,0.484823145,0.164412084,0.427468409
53.77351235,0.294768035,0.281362623,0.154882535,-0.003598364,0.008787076,0.265130877,-0.003861399,0.177089885,-0.004966957,0.381180644,0.285464704,0.261916161,0.839850426,0.334730923,-0.001638313,0.291969389,0.339971751,-0.001228792,0.357877403,0.395728588,0.633197069,0.229648933,0.001709538,0.905416548,0.365109533,0.000600028,0.211672425,-0.004579791,0.000568387,0.36626178,0.292570174,-1.34E-06,0.348013639,0.25480485,0.484424472,0.374753833,0.304870516,0.357603163,-0.000644708,0.318831801,0.414956123,0.05122697,0.38176775,-0.002616299,-0.006963033,0.001372904,0.295844078,0.328261584,0.372609079,0.270422071,0.26359117,0.335741907,0.296751857,0.406070739,0.348665982,0.387608796,0.038979042,0.001768382,0.185123369,0.33374247,0.330490142,0.891481996,0.337372243,0.297489285,0.277339727,0.343651921,0.1894335,0.000175583,0.674901962,0.283235818,0.531297207,-0.001502813,0.190036669,-0.003005053,0.3653754,0.308908522,-0.003009426,0.36659649,0.375455052,0.376419634,0.313790172,0.339950144,0.22872214,0.453103989,-0.001583919,0.345535845,0.00457825,0.139912754,0.416191846,0.296502739,0.304293722,-0.003107756,0.076489858,0.479245037,0.145197302,0.420357257
54.27470038,0.281758067,0.267857899,0.135523541,-0.009349143,0.004666656,0.257397544,-0.008434128,0.168229654,-0.011310808,0.368300236,0.272153517,0.245229608,0.83278499,0.320822192,-0.00699254,0.280707454,0.328139937,-0.005613399,0.353392855,0.386250185,0.617559546,0.218933689,-0.004570495,0.902872024,0.355134771,-0.003091597,0.198121793,-0.01031773,-0.004195586,0.361930926,0.287330705,-0.005065891,0.339609525,0.236011853,0.475001372,0.364728389,0.29198959,0.345821708,-0.006692394,0.30948212,0.405857762,0.040616351,0.37765278,-0.005593903,-0.012255417,-0.004195092,0.287525423,0.317795378,0.360562563,0.251646151,0.241340768,0.320536927,0.285947653,0.399113727,0.341791453,0.369399019,0.026481987,-0.005411811,0.168353107,0.321227432,0.318220884,0.890027724,0.322627133,0.285449162,0.265691761,0.336017549,0.174225044,-0.005416104,0.670038783,0.271383645,0.522059136,-0.008092439,0.172692724,-0.009378599,0.353441551,0.29930215,-0.008425114,0.362549768,0.374276634,0.370981896,0.305884284,0.332802257,0.210652246,0.446631708,-0.006067321,0.334406596,0.000392911,0.125052985,0.413004281,0.29194502,0.29882811,-0.008975371,0.061621417,0.473666907,0.125982512,0.413246088
54.7757426,0.279705128,0.265508482,0.129861904,-0.010065036,0.003348639,0.254764365,-0.009548741,0.167765633,-0.012431898,0.364895499,0.268536902,0.240917838,0.831468107,0.317369459,-0.007731533,0.277145868,0.325130506,-0.006639171,0.349225775,0.38405615,0.611887709,0.215041726,-0.005115241,0.901502329,0.352019926,-0.004164709,0.193530242,-0.010472445,-0.005522024,0.357173716,0.283913818,-0.006443435,0.332053568,0.230076492,0.471198052,0.360770155,0.287649823,0.340846266,-0.00672283,0.305748084,0.401482441,0.040688764,0.374072879,-0.006418612,-0.008085226,-0.004299787,0.284793325,0.313909235,0.360582819,0.246107336,0.235663777,0.317163793,0.282662827,0.395507738,0.338901107,0.365237287,0.022733901,-0.005588923,0.163230534,0.31659917,0.313503277,0.888889012,0.318393218,0.28175166,0.261489272,0.331234412,0.168140883,-0.006891299,0.667003613,0.26854923,0.517795968,-0.00969795,0.166341153,-0.010608822,0.346738392,0.293453254,-0.008948799,0.359018246,0.369611305,0.366805656,0.301332707,0.328418304,0.204141325,0.441687821,-0.008057809,0.330291929,-0.001030167,0.118047266,0.408291105,0.288284105,0.296399886,-0.007371187,0.055848904,0.470044526,0.118592682,0.408247702
55.27637245,0.274332781,0.261995375,0.123585755,-0.011585468,0.002475914,0.252185372,-0.00992131,0.16507829,-0.012775026,0.360940038,0.266088387,0.23651784,0.829139464,0.313887388,-0.008496391,0.274029342,0.321072768,-0.007305382,0.346281262,0.378683619,0.604479503,0.211531572,-0.006440838,0.900033231,0.349277152,-0.004169812,0.18930723,-0.011088155,-0.005903366,0.352471377,0.2798081,-0.006638906,0.332182245,0.224348181,0.46790801,0.358550961,0.283573173,0.33854181,-0.008069746,0.302316434,0.396231188,0.036078136,0.370806982,-0.007419355,-0.009668724,-0.00509726,0.280858655,0.313941985,0.356762161,0.240436461,0.229108173,0.312210171,0.279547718,0.391846649,0.335339033,0.360433478,0.024828127,-0.00689442,0.158699131,0.31187319,0.309836571,0.885988279,0.313647633,0.2777915,0.257204161,0.327823259,0.162383472,-0.007897049,0.661822664,0.264255347,0.513573548,-0.005424802,0.159421029,-0.010569376,0.341307526,0.289994626,-0.010469959,0.355059421,0.365129549,0.361806416,0.297584438,0.323731275,0.198331597,0.437763585,-0.008603816,0.326399714,-0.001110771,0.112020539,0.403710831,0.283460599,0.291874643,-0.007867771,0.050592219,0.465152905,0.110748232,0.404011875
55.77666383,0.272206636,0.258459919,0.118297151,-0.012509743,0.001334745,0.250636224,-0.006282067,0.163642506,-0.012068129,0.358458748,0.263969132,0.230849812,0.828964951,0.311127601,-0.009296766,0.27122329,0.318193182,-0.008506987,0.343214254,0.377402619,0.600780927,0.209255851,-0.006641724,0.900438902,0.346439363,-0.005426035,0.18498183,-0.012253806,-0.006895123,0.34896066,0.276494635,-0.007374022,0.32921414,0.218200631,0.465699456,0.356538494,0.280579023,0.33613627,-0.008970035,0.299864208,0.394150404,0.028865338,0.369067497,-0.006812187,-0.008939987,-0.006140841,0.274159668,0.311944735,0.353958133,0.234409062,0.224722141,0.307337015,0.273702418,0.389348265,0.333312195,0.356468196,0.017028422,-0.007337424,0.153546015,0.304864419,0.305881116,0.886971219,0.30842275,0.274283942,0.254319902,0.324765859,0.155975767,-0.008030743,0.661127074,0.261704517,0.510895113,-0.009994244,0.152758101,-0.01155824,0.334803841,0.285736317,-0.010824925,0.351818158,0.363528592,0.359690585,0.294361227,0.322115863,0.192664207,0.435916288,-0.008882248,0.323097205,-0.001465856,0.108312579,0.400244875,0.281267811,0.288728828,-0.008692807,0.045960082,0.462640461,0.103768149,0.401683137
56.28076959,0.269652861,0.255427383,0.112098459,-0.012768004,0.000777858,0.247386415,-0.006231335,0.162301554,-0.013337342,0.355248905,0.259099293,0.225874869,0.825324957,0.307781947,-0.009340727,0.268669774,0.313537063,-0.007637786,0.339481379,0.374038874,0.594391876,0.206412045,-0.006916947,0.898870402,0.343302891,-0.005770501,0.176894668,-0.012113946,-0.006744638,0.346054659,0.273396202,-0.007106566,0.321413673,0.211667765,0.462770777,0.352618451,0.277732822,0.331800676,-0.005718059,0.297597949,0.390572085,0.025690792,0.366111161,-0.007467217,-0.0103022,-0.005352949,0.272099851,0.304475492,0.346516147,0.229332456,0.218115096,0.303400837,0.270679193,0.385892726,0.328567223,0.35159557,0.015035496,-0.007960484,0.145827055,0.300190097,0.300596603,0.88355959,0.303036426,0.271257707,0.251603064,0.320876188,0.150794228,-0.00768514,0.65714232,0.258324042,0.508484913,-0.010253265,0.145892369,-0.01112881,0.32812206,0.280758016,-0.010858068,0.349154559,0.35904989,0.357132532,0.291223832,0.318570827,0.186470088,0.428264053,-0.009228183,0.319766149,-0.001551704,0.098787151,0.396806782,0.278169888,0.284968601,-0.010287729,0.042117199,0.458339635,0.097342161,0.398003764
56.78051983,0.266016915,0.251845591,0.106417777,-0.013313605,0.001093643,0.243703695,-0.012321945,0.161348518,-0.013697298,0.352507178,0.253687682,0.221447879,0.823765357,0.303782033,-0.010219495,0.265029319,0.310915552,-0.008118839,0.336046212,0.36985618,0.58671881,0.202397801,-0.007650049,0.896415004,0.340822334,-0.004874637,0.175952661,-0.011903057,-0.006420754,0.342842369,0.270358141,-0.007477537,0.317850571,0.205252004,0.459430605,0.349288056,0.274913134,0.329553087,-0.005492044,0.294543508,0.387141317,0.022543769,0.361463432,-0.007131542,-0.009319617,-0.006151531,0.267882321,0.302180742,0.34247851,0.223781746,0.211856999,0.298088725,0.267308711,0.381144705,0.326204228,0.346628223,0.012988867,-0.008325413,0.140786855,0.294810009,0.29809681,0.87940444,0.298035243,0.267565247,0.247770602,0.316956256,0.144769035,-0.008843919,0.654998537,0.255313532,0.503909241,-0.006759368,0.13901963,-0.012357208,0.321229816,0.276393906,-0.011681054,0.345599301,0.356002317,0.353536324,0.28692629,0.315022299,0.179622297,0.424938938,-0.009230574,0.316329611,-0.002908446,0.097039863,0.393747965,0.274400621,0.281835912,-0.009337099,0.037667005,0.455093329,0.091501383,0.394342594
